Timestamp,ACK Flag Count,SYN Flag Count,FIN Flag Count,PSH Flag Count,RST Flag Count,URG Flag Count,Fwd Header Length.1,Avg Fwd Segment Size,Avg Bwd Segment Size,Average Packet Size,Min Packet Length,Max Packet Length,Down/Up Ratio,ECE Flag Count,CWE Flag Count,Fwd Packets/s
2024-12-16 15:43:57.816189,0,0,0,0,0,0,64,32.0,32.0,78,78,1500,0.042666666666666665,0,0,1
2024-12-16 15:43:57.816189,0,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.816189,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.816189,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.816189,0,0,0,0,0,0,,,,42,42,1500,,0,0,0
2024-12-16 15:43:57.816189,0,0,0,0,0,0,,,,42,42,1500,,0,0,0
2024-12-16 15:43:57.816189,0,0,0,0,0,0,82,41.0,41.0,96,96,1500,0.05466666666666667,0,0,1
2024-12-16 15:43:57.816189,0,0,0,0,0,0,,,,116,116,1500,,0,0,0
2024-12-16 15:43:57.816189,1,0,0,0,0,0,,,,75,75,1500,,0,0,0
2024-12-16 15:43:57.816189,1,0,0,0,0,0,,,,86,86,1500,,0,0,0
2024-12-16 15:43:57.817189,0,0,0,0,0,0,153,76.5,76.5,167,167,1500,0.102,0,0,1
2024-12-16 15:43:57.817189,0,0,0,0,0,0,79,39.5,39.5,93,93,1500,0.05266666666666667,0,0,1
2024-12-16 15:43:57.817189,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:43:57.817189,0,0,0,0,0,0,854,427.0,427.0,868,868,1500,0.5693333333333334,0,0,1
2024-12-16 15:43:57.817189,0,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:43:57.817189,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.817189,0,0,0,0,0,0,79,39.5,39.5,93,93,1500,0.05266666666666667,0,0,1
2024-12-16 15:43:57.817189,1,0,0,0,0,0,52,26.0,26.0,66,66,1500,0.034666666666666665,0,0,1
2024-12-16 15:43:57.818199,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.818199,1,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.818199,0,0,0,0,0,0,178,89.0,89.0,192,192,1500,0.11866666666666667,0,0,1
2024-12-16 15:43:57.818199,1,0,0,0,0,0,52,26.0,26.0,66,66,1500,0.034666666666666665,0,0,1
2024-12-16 15:43:57.818199,1,0,0,0,0,0,52,26.0,26.0,66,66,1500,0.034666666666666665,0,0,1
2024-12-16 15:43:57.818199,1,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.818199,0,0,0,0,0,0,75,37.5,37.5,89,89,1500,0.05,0,0,1
2024-12-16 15:43:57.818199,0,0,0,0,0,0,139,69.5,69.5,153,153,1500,0.09266666666666666,0,0,1
2024-12-16 15:43:57.819199,1,0,0,0,0,0,52,26.0,26.0,66,66,1500,0.034666666666666665,0,0,1
2024-12-16 15:43:57.819199,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
